screen_name,life_long,Number_of_statues,Length_of_description,followers_count,friends_count,listed_number,Avg_tweets_per_day,Avg_favorite_per_day,Avg_retweets_per_day,Most_favorited,Avg_favorited_per_tweet,Avg_favorites_per_user,Most_retweeted,Avg_retweeted_per_tweet,Avg_retweets_per_user,Avg_length_of_tweets,sentiment_score,Avg_hashtags_per_tweet,tweets_with_hashtags,tweets_with_media,tweets_with_url,retweet_rate,influencial
VBCmokola,1131,23251,65,714,30,4,20.5579,1.267,0.0097,27,0.669,0.937,19,0.627,0.8782,121.631,30.6383,2.558,0.59,0.03,0.49,0.229,0
Vegaskatus,1960,182,0,17,93,0,0.0929,0.1143,0.0337,2,0.0833,0.8824,3975,81.6833,864.8824,88.7556,24.7988,2.1667,0.10,0.09,0.29,0.3833,0
videoguys,3361,26356,56,7383,5181,387,7.8417,0.1687,0.0637,7,0.347,0.047,50,0.634,0.0859,107.477,14.0286,1.6774,0.03,0.42,0.97,0.438,0
vingar,3407,15807,124,2068,2968,1494,4.6396,1.0678,0.0602,14,0.487,0.2355,177655,526.114,254.4072,121.63,18.8998,2.0982,0.40,0.08,0.76,0.3,0
VinsightfulKids,231,61,160,376,100,1,0.2641,0.0952,0.0087,2,0.4918,0.0798,117,2.0984,0.3404,127.0164,20.7149,4.0714,0.46,0.08,0.93,0.1475,0
virgilvox,3179,11745,125,1673,1490,161,3.6946,2.7789,0.0355,75,1.143,0.6832,176194,219.414,131.15,81.811,14.0907,1.3636,0.11,0.04,0.58,0.177,0
virtadpt,3002,73434,139,1648,1496,260,24.4617,2.525,0.2565,554,0.791,0.48,133660,2112.773,1282.0225,113.247,-0.4421,1.5227,0.09,0.09,0.26,0.805,1
vitamind64,761,5074,126,78,565,0,6.6675,37.1905,0.3351,103,0.984,12.6154,241342,2935.923,37640.0385,59.353,8.0336,1.5455,0.01,0.33,0.07,0.28,0
VizWorld,3419,39978,90,9297,6026,2403,11.6929,0.4215,0.0401,11,0.265,0.0285,51326,56.598,6.0878,129.85,17.5503,3.7552,0.71,0.17,0.90,0.267,0
vortalifer,4086,3008,51,2066,2085,64,0.7362,0.0656,0.0372,7,0.146,0.0707,1230,4.331,2.0963,69.088,13.6736,1.4948,0.19,0.03,0.29,0.245,0
VorthosMike,1892,71745,120,3889,769,95,37.9202,13.3081,0.0904,221,5.438,1.3983,111366,219.629,56.4744,82.813,13.818,1.4242,0.13,0.22,0.27,0.312,0
Washwow1,437,15,108,38,184,2,0.0343,0.0206,0.0,6,1.6667,0.6579,2,0.2,0.0789,132.4,26.1787,1.0,0.07,0.00,1.00,0.1333,0
werdcom,3069,4819,28,5732,1193,202,1.5702,0.0,0.0,6,0.669,0.1167,4,0.182,0.0318,138.077,18.203,0,0.00,0.03,1.00,0.153,0
whichrich,3375,2658,140,594,879,51,0.7876,1.507,0.2142,30,0.526,0.8855,241937,2737.879,4609.2239,113.279,14.7892,1.4532,0.14,0.17,0.37,0.778,1
WhimSicALLusH,2527,8616,142,1943,1293,62,3.4096,6.9118,0.0843,206,4.166,2.1441,8582,15.22,7.8332,109.889,43.3042,1.811,0.33,0.04,0.49,0.456,0
WildCottage,865,7269,157,2467,389,49,8.4035,24.4647,0.1549,449,12.477,5.0576,191923,204.973,83.0859,88.586,37.8285,1.5891,0.13,0.09,0.29,0.317,0
WillCHogan3,2363,1334,73,169,1207,5,0.5645,0.6267,0.1849,8,0.132,0.7811,200938,4658.052,27562.4379,109.959,-3.0838,1.2529,0.09,0.04,0.58,0.465,0
willyconquer,1249,538,44,22,47,3,0.4307,0.4123,0.0184,34,1.7454,42.6818,24417,136.5781,3339.9545,92.381,19.0667,1.5946,0.07,0.15,0.14,0.1468,0
winnyallyson,319,425,149,218,681,2,1.3323,0.3636,0.1223,3,0.1976,0.3853,1044,3.2965,6.4266,109.5765,28.0479,4.4013,0.75,0.02,0.95,0.2188,0
WitchBorn,724,365,85,49,41,4,0.5041,4.8633,0.0525,6,1.4247,10.6122,27848,195.9397,1459.551,95.8219,15.0665,1.3889,0.49,0.37,0.54,0.1534,0
WoodMarketing,3304,4870,69,1463,1141,98,1.474,0.5863,0.1589,40,2.361,1.6138,21583,36.201,24.7444,127.844,21.9472,1.6114,0.35,0.05,0.58,0.874,1
WoodsEdward,2239,3062,140,612,1197,20,1.3676,5.5377,0.2193,45,0.552,0.902,613564,3764.539,6151.2075,109.189,23.7309,1.3769,0.20,0.21,0.29,0.514,1
wordhabit,3272,2159,23,247,168,4,0.6598,0.3551,0.0449,12,0.421,1.7045,14639,20.119,81.4534,86.448,19.046,1.6146,0.31,0.08,0.46,0.194,0
WorldAnvil,290,1933,161,1467,446,20,6.6655,5.1897,1.0,40,2.702,1.8419,9183,23.486,16.0095,117.845,33.7268,1.9487,0.20,0.02,0.52,0.665,1
WorldAReggae,2748,11359,114,28499,899,133,4.1336,0.0186,0.0007,22,1.497,0.0525,29,0.64,0.0225,110.17,11.9844,1.7936,0.47,0.01,0.99,0.337,0
WoWChallenges,1152,11860,147,1412,886,27,10.2951,10.6944,0.3299,29,2.002,1.4178,678,2.264,1.6034,109.883,26.1096,1.5856,0.11,0.10,0.54,0.683,1
Wreck_It_Ty,84,255,148,388,419,3,3.0357,7.4405,0.4405,22,1.5804,1.0387,93001,367.3098,241.4021,75.4196,30.7101,2.45,0.16,0.29,0.31,0.4902,0
wristreview,1985,2839,78,3610,892,64,1.4302,0.2141,0.0005,19,2.106,0.5834,15,1.551,0.4296,135.744,4.0506,5.2471,0.94,0.00,0.99,0.977,1
ww_review,1366,2245,44,2545,1,27,1.6435,0.0,0.0,4,0.815,0.3202,3,0.443,0.1741,99.104,8.5608,1.9104,0.07,0.03,0.99,0.413,0
xDroidWorld,412,25,101,40,215,2,0.0607,0.051,0.0121,2,0.375,0.225,3,0.7917,0.475,86.2917,13.6546,2.6,0.21,0.08,0.83,0.5417,1
YogiJennie,1748,2094,154,364,398,9,1.1979,2.7225,0.0978,4,0.162,0.4451,3258,14.24,39.1209,93.825,21.2204,1.1944,0.11,0.04,0.74,0.202,0
youraverageq,25,172,0,137,1507,0,6.88,0.0,0.0,3,0.0465,0.0584,1,0.0349,0.0438,54.0349,11.5399,0,0.00,0.00,1.00,0.0349,0
YstlDystl,2457,9530,109,48,89,1,3.8787,0.0749,0.0379,6,0.138,2.875,6162,28.372,591.0833,67.364,12.3077,1.5846,0.07,0.02,0.16,0.13,0
ZacharyJFowler,801,752,146,680,151,15,0.9388,1.0225,0.0687,72,2.4893,2.7456,754,1.4267,1.5735,113.4293,6.9716,2.6099,0.24,0.15,0.78,0.2547,0
zeedox,3258,696,159,690,228,16,0.2136,0.2652,0.0617,539,3.7634,3.758,1736,12.6807,12.6623,95.7097,18.5367,1.1875,0.14,0.17,0.38,0.4122,0
ZenitKensei,2203,1504,98,9395,4621,57,0.6827,0.0386,0.005,25,0.96,0.1022,87,1.066,0.1135,82.825,20.4001,1.4762,0.02,0.22,0.88,0.358,0
zincronicity,737,5668,26,501,649,4,7.6906,16.0556,0.3582,91,2.155,4.3014,111357,648.299,1294.01,77.675,3.7523,1.225,0.04,0.25,0.24,0.341,0
zombielov3r,511,111,0,2,62,0,0.2172,0.0196,0.0176,2,0.0714,3.5,1453,27.2959,1337.5,107.1224,-17.3496,1.0,0.01,0.01,0.93,0.2449,0
