keywords,User,Time,Favorite count,retweets,Text
Endless Realms RPG,DocDraconis,2018/5/15 3:52,7,5,"This is an #rpg I'm writing for, and it's SO CLOSE to funding!

Check it out. It's a great concept,  and it's in Ca https://t.co/Ei1Ot12T2Z"
Solar Warden,dominictarason,2018/5/22 12:33,0,2,"Oh man, the Solar Warden Kickstarter is 6 hours from finish, and just 2k short. Fingers crossed.
https://t.co/0x4UhiaO6n"
CrowPi,Domotique34,2018/5/15 7:50,0,1,"CrowPi- A Raspberry Pi Kit to Learn Computer Science, Programming, andElectronics https://t.co/ixbXB043FI https://t.co/igxxQDIkjp"
Magic Office Chair Caster Wheels,DonationExperts,2018/5/15 23:15,0,1,#Magic #OfficeChair Caster Wheels - #Protect Your #Floor is popular on @Kickstarter!  https://t.co/NeCFtg0XEZ https://t.co/o07aIgTBhZ
Double Dip Bars,doubledipbars,2018/5/31 17:48,7,1,"2 weeks left of the Double Dip Bars @kickstarter Campaign!
https://t.co/PW9bG98XhO

-
-

Check out our new Affliate https://t.co/qNpq7mkI3b"
Dangerous Descents 5e,DragonTurtleG,2018/5/12 17:31,14,3,"We've unlocked Dungeon Art for Dangerous Descents 5e!
Each one of our adventure modules will feature a brilliant il https://t.co/MIi6hgiHDl"
The Overworld and Beyond,dread_unicorn,2018/5/16 5:21,2,2,"Egg Embry names The Overworld and Beyond as a ""Kickstarter You Should Back!""
https://t.co/bghgGIq7Pk https://t.co/8VadRkIqmE"
"It's Chaos, Be Kind",DrewMcWeeny,2018/5/22 0:34,65,8,It's chaos. Be kind. https://t.co/p5635jSCjH
Newfoundland Jam,DrinkingQuest,2018/6/3 15:02,1,1,"Working to finish a downloadable version of the NEWFOUNDLAND JAM rulebook today, flexing my mental biceps to get th https://t.co/lBi70iw5xf"
Unlocking the Magic,druid_cat,2018/5/21 7:28,2,1,"Ive backed this: 
Unlocking the Magic: A Fantasy Anthology

 https://t.co/1iDAiON7hH, via Kickstarter"
Kensa,DuchyChildcare,2018/5/25 16:33,1,1,Well done Kensa! https://t.co/fvCkC1byBX
Deluxe Metal Meeples,dunsmoregames,2018/5/8 22:13,1,2,"I backed this #kickstarter for ""Deluxe Metal Meeples"". I'm pretty sure no one needs these but I had to have them! I https://t.co/e3ukDauOQl"
The Neverland Rescue by Scott Almes,dustinbschwartz,2018/5/28 2:47,3,2,"Have y'all seen the latest Scott Almes game, a 2-player asymmetrical face-off between Peter Pan and Captain Hook?
https://t.co/g3TZppcdUS"
LitraPro,dvestore,2018/6/4 18:36,4,1,Got to take a look at the new LitraPro Full Spectrum 1000lm Bi-Color 95CRI when we attended the CineGear Expo in Ho https://t.co/j8e2Ye7PTZ
Anthology of Mythology,dwayne_illo,2018/5/22 15:07,1,1,Another of my students is (successfully) funding a project on the old @Kickstarter. Anthology of Mythology: A Colle https://t.co/gzoazF1p6G
Overrunners,dwspainting,2018/5/9 7:46,37,10,Last few days https://t.co/zpEy9nprAO https://t.co/1jTkzm6hbm
Skelekin,dylandoodles,2018/5/13 21:17,1,1,happy #mothersday 2 all! what better moms day gift than the gift of a #childrensbook &amp; a lively #hallween themed https://t.co/t2YSv6qbxi
Red Sonja Tarot Deck,DynamiteComics,2018/6/5 5:11,6,2,"The mythical world of #RedSonja is now playable as a new set of unique #tarot cards! For 5 days only, pre-order you https://t.co/zUN0Hh2tUE"
Anthology of Mythology,dynastybeautyb,2018/5/12 3:56,4,9,Check out Mythology : The Illustrated Anthology of World Myth and Storytelling by C. Scot  https://t.co/XPmit8oKG9 https://t.co/sMEjXuHd1k
Cold Brew on Tap 2.0,ealbishri,2018/5/18 13:23,0,1,I just backed Cold Brew on Tap 2.0 - At-Home Cold Brewing System on @Kickstarter https://t.co/kGPc0xIXur
Herbaceous Sprouts,ebaraf,2018/5/26 15:01,4,1,"First Herbaceous Sprouts Kickstarter Live Event is scheduled for Tuesday, May 29th @ 6:00pm PST. Click through to s https://t.co/QsoOarAXbU"
Fetch Quest,eddyfate,2018/6/4 13:39,3,2,Tessera listed #FetchQuest as an all-ages Kickstarter to back! https://t.co/OzSdmTmLQk
Sol705,EdGameTec,2018/5/22 5:17,3,3,"Super fun review of Sol705 by @Lobster_Fight. Really well done, guys.

https://t.co/0ccwEcofgR

#IndieGame https://t.co/htkv3Mo287"
Forsaken Forest,EhrlichAnissa,2018/5/31 19:27,6,2,Playing Forsaken Forest with @ForsakenForest and @games_overboard on Twitch at https://t.co/BLxHXKGboi. It is almos https://t.co/jilnAr1qqf
CrowPi,Elecrow1,2018/6/1 10:58,8,4,"Hurry! Surprise your kids with #CrowPi, it must be the best gift on the #ChildrensDay2018! #Making #playing https://t.co/ctHy6Xu56j"
CrowPi,ElectronicsLab,2018/5/15 7:44,0,1,"CrowPi- A Raspberry Pi Kit to Learn Computer Science, Programming, andElectronics https://t.co/SjEgsAncIk https://t.co/JHHfSIygKc"
The Bottery,ellenLupton,2018/6/1 11:57,14,2,"I just backed The Bottery, an amazing 3D printing project launched by our friends Virginia San Fratello and Ronald https://t.co/Z3H9XRaaI7"
Charles Darwin Quote Prints,em__lou,2018/5/18 14:06,0,1,Check out these Charles Darwin Quote Prints on @Kickstarter Only a few early birds left! https://t.co/5EG6LcxYkG https://t.co/OujXYD7F3j
OVO Casket,emiliobadilio,2018/5/30 14:12,2,1,How much yall think an OVO casket goes for nowadays?
Knotte,Empoweredlatin1,2018/5/31 22:16,1,1,#globalclimate #America #theworld Lets #suport this great product we sleep on !  #environment . #Kickstarter  https://t.co/tP6dTwoXqk
furniture that clips together,engineeringcom,2018/6/4 19:40,2,1,Can #furniture that clips together really last a lifetime? That's what @fuzl_co says their products can do. We expl https://t.co/BlJWStk0Ox
Neova,EnhanciaMusic,2018/5/14 15:42,5,3,Already 3 days left to pre-order our Neova MIDI controller! Did you get yours?  https://t.co/8vgs7BNkOA
Dream Askew // Dream Apart,EnigmaticEvents,2018/5/21 16:10,15,8,"A new story telling game by Avery Alder (@dreamaskew)?  Take my pledge! ""Dream Askew and Dream Apart are beginner-f https://t.co/LGkuCW3JvT"
Cubeamajigs,EoT_Impulse,2018/5/27 2:55,3,1,"I was a little confused about the Cubeamajigs that @cardamajigs is putting out, but then I realized that they're th https://t.co/Na9kYWziIw"
Artifact Dice,epicgamingnight,2018/5/14 17:04,5,1,are amazing sponsor @dogmight is in the Final 24 hours of their artifact dice kick starter! Definitely check out th https://t.co/FBqLi7x6Mc
Monsters and Legendary Characters of the Greek Mythology,erbardo,2018/5/7 8:02,5,2,Checa Monsters and Legendary Characters of the Greek Mythology de Suseya Ediciones en @Kickstarter https://t.co/IvzfduIoUI
Remembering Pete the Poet,ericabuist,2018/5/11 16:28,5,2,"You don't know Pete the poet, and neither did I. By the time I got to @WellstoneCenter he was gone. But his poems a https://t.co/mIlNlRwZmS"
Tiny Dragon Stuffed Animals,erincasey09,2018/6/1 3:50,4,3,My amazing friends @whimsiwhiskers are trying to raise money through kickstarter to sell these adorable little drag https://t.co/hISddEea3l
Loot N Shoot Reloaded,ETBoardGames,2018/5/13 3:12,0,2,What is more fun than board games? A board game with a rubber band gun! Loot n Shoot!!! On #Kickstarter now https://t.co/Q1047fdTrA
Cubeamajigs,EthanFleischer,2018/5/28 23:59,19,2,Beta report on @cardamajigss Cubeamajigs boxes number one: Assembling the boxes has proved to be irresistible to 1 https://t.co/v4HQ0iQ5XI
Community Glass Studio,eunicebrownlee,2018/5/29 17:00,2,1,Excited to back this awesome @kickstarter campaign from @fluxstudiollc! Won't you join me? With just 8 days remaini https://t.co/sApsmD2nFO
Tabletop Tales,EuroGamerGirl,2018/5/24 14:02,0,1,Tabletop Tales is really close to funding! Only 7 days left! Please check it out on @Kickstarter! https://t.co/BT2EsyikML
Penny Lane,EvanWayneENT,2018/5/16 2:09,4,1,Listen to Penny Lane by E.W. #np on #SoundCloud #newhiphip #wavy #deep #mom #mothersday https://t.co/z2rrusDV6D
ZZap! 64 Annual 2019,EverythingC64,2018/5/14 15:24,4,3,ZZAP! 64 Annual 2019 - Kickstarter live- Read more @ https://t.co/njFUGoNX7Z #Commodore64 #C64 #RetroGaming
OVO Casket,EvesTitties,2018/5/30 17:21,0,1,OVO got him a first class ticket to a casket https://t.co/EcTHZRSpQw
HUNCHtheatre,eyre_joe,2018/5/27 11:24,3,1,"Very exciting work from brand new company @hunchtheatre, with the Dude himself, Oliver Bennett, at the helm. Give t https://t.co/qg7G2t7alY"
Discovering Godot,fabiojose80,2018/6/5 0:42,3,1,Check out Discovering Godot - Learn Python-Like Code By Making Games by @BenTristem on @Kickstarter https://t.co/m5dvhrDOPD #godot #gamedev
Castle von Loghan,FailroadExpress,2018/5/15 1:37,0,1,"Played Castle von Loghan with Creator, Paul Toderas yesterday.  Ton of fun! @Kickstarter https://t.co/1Li6wVtcmO #boardgames #heros #story"
Tricky Tides,fairway3games,2018/5/28 0:30,8,2,"The fantastically inventive ""Trick taking"" game from @stevenaramini is coming upon the last 4 days!

Check out https://t.co/lkIzuZE2m8"
Empyreal,fancifullocales,2018/5/29 7:11,1,1,"Apparantly you  need to defeat The Empyreal Wereboars to reach The Malformed Pirate Lady! 
#DnD #RPG"
Deluxe Metal Meeples,fanfactories,2018/5/11 6:17,6,1,I just backed Deluxe Metal Meeples designed by @DanielSolis on @Kickstarter https://t.co/zvVERfMo2P
Galactic Wars,FanthaTracks,2018/5/29 10:35,2,1,Inside Star Wars: Galaxys Edge panel from Star Wars: Galactic Nights - https://t.co/RlXtcNgFzB #StarWars https://t.co/QTa6zCD9nZ
Demonworld Miniatures Elf Army Book,fasagames,2018/6/2 16:14,3,1,"Welcome to #demonworld !
The lands of the world called Garin are covered in thousands of years of history and legen https://t.co/CWOjrQwBGX"
If I Had Eleven Toes,Fatima_Gemini,2018/5/14 17:26,4,2,"Mothers Day Special Episode with Jill D. Clark, Author of If I Had Eleven Toes, that gives you a glimpse into th https://t.co/q968qFAEHx"
Pit Bull Flower Power,featureshoot,2018/5/13 16:10,19,5,The photographer Sophie Gamand (@sophiegamand) is currently hosting a Kickstarter campaign for 'Pit Bull Flower Pow https://t.co/lD6XRQhHpn
Fenris Games,FenrisGames,2018/5/16 5:00,4,1,Not-so-random Wednesday shop product : Innsmouth roof shingles from the existing range. Unlocked #RubbleCity ROOF P https://t.co/GF9HlbDlLi
Mark Drone,Fiori_aus,2018/6/4 23:35,0,1,high great reveals world's first visual inertial odometry positioning drone https://t.co/C7qIAUVNPQ https://t.co/NfQXMEBZXu
Community Glass Studio,fluxstudiollc,2018/5/19 15:56,29,6,"Enjoy taking a moment with a whisky over Longs Peak.   
Support the launch of our community glass studio and get a https://t.co/VtQ6C0zq9G"
Flyte Denim,FlyteDenim,2018/5/28 15:01,1,1,"120% funded, 4 more weeks!
#kickstarter
https://t.co/D1oBE52xHQ"
The Nomad Tarot,forestwitch,2018/5/14 16:57,15,6,Jennifer Dranttel is raising funds to get her nature themed Nomad Tarot deck printed again so we can all buy it! It https://t.co/GXpPQvq6Or
The Gods Are Bastards,Forgetful_Bacon,2018/5/12 5:44,24,2,"""All humans have the capacity to be evil, petty, vindictive bastards."" He rasped. ""But the fact that humans go out https://t.co/03Rd0jWJ3r"
100 Things Phish,Formula5Music,2018/5/14 19:55,6,4,"Join us @SkinnyPancake in Burlington, VT on June 22nd for the book release of 100 Things A Phish Fan Should Know A https://t.co/KDpBlzZkym"
Museum of Errant Critters vol. 1,fran_wilde,2018/5/15 18:15,5,5,"With &lt; 70 hours to go, The Museum of Errant Critters postcard @kickstarter has only 1 Emeritus Level reward left! G https://t.co/hMGSE3CxIN"
Elfinbook 2.0,FrederickWolfe_,2018/6/1 0:19,0,1,"Check out Elfinbook 2.0 - The Ultimate Notebook @Kickstarter https://t.co/m5GyKknYy2
#Crowdfunding #Kickstarter #ProductDesign"
The Dice Dungeon,FreeGamePlanet,2018/5/27 14:21,7,5,Dicey Dungeons - Addictive Dice Based Roguelike Dungeon Crawler Where Your Loot &amp; Character Class Can Dramatically https://t.co/KZpGz4lo87
Ovie Smarterware,FridgeSmarter,2018/5/27 14:45,5,2,"Waste less food and money with Smarterware! Were live on #kickstarter and almost 70% funded in only 5 days!

https://t.co/jg8QVW6zbm"
Rollux,FuguLuggage,2018/5/21 7:31,6,2,"Did you know we're live on #Kickstarter? Check out our #crowdfunding campaign (link in bio), watch the fun video an https://t.co/WDgrdKp1PF"
Don't Just Send a Resume,fyeahmfabello,2018/6/4 19:10,10,1,@jackquemi Pro tip: Send them your resume with an open invitation response that says youd love to work with them. https://t.co/g0iMcHUqV7
Sparkr Wick & Sparkr Flip,gadgetfeedco,2018/5/15 0:52,16,5,"These windproof and USB rechargeable electric lighters give you the flexibility to light up anything, anywhere, in https://t.co/ubHSeKsL6D"
GoSave,GadgetFlow,2018/5/30 19:56,4,3,GoSave Smart Piggy Banks https://t.co/M6mcNCBIWm Each piggy bank features an intuitive touch screen and app that te https://t.co/kKOJzko8uE
Fitrus Plus,GadgetsLiving,2018/5/14 5:00,1,2,The Fitrus Plus wants to give you a holistic view of your health using BIA #outdoorsgdgets https://t.co/myXwxgKKAo
The Blood Moon Tarot,galendara,2018/5/30 16:38,8,4,and FINALLY got around to backing @SamGuayArt's BRILLIANT Blood Moon tarot deck. I'M SO BLOWN AWAY BY THIS PROJECT! https://t.co/gXLfD3atGP
Project Wingman,game_metrics,2018/6/4 5:15,2,2,Project Wingman https://t.co/BpisPrYmP6 #arcade #FLIGHT #shooting #action #gameplay #DOWNLOAD #UE4 #UnrealEngine4 https://t.co/PGqZZI6JEC
Black Geyser,gamebanshee,2018/5/20 10:38,1,1,"Black Geyser: Couriers of Darkness Updates, $74,066 and Counting https://t.co/UXIAQYWE7H"
Stoneshard,Gameplayinginfo,2018/5/22 12:44,0,1,New post (Stoneshard successfully financed by Kickstarter) has been published on Game playing info - https://t.co/DA4iWVr2DE
Sprawlopolis,games_overboard,2018/5/21 18:26,3,2,we are live and showcasing two Kickstarter Games on https://t.co/ot3WceZs6m We are Starting with a 3 player https://t.co/h9w8gsKlcV
Digital Elf Outpost for 3D Printing ,GameScape3D,2018/5/22 3:24,12,5,"Early shots of Elf Baracks should be ready for promo shots by mid week.

https://t.co/Xuj8L18HHR

#DnD #boardgames https://t.co/NCXzW4zB6O"
Battle Mat Books for Fantasy and Sci-Fi Tabletop RPG Games,Gamesplus8,2018/5/13 20:18,6,2,We just backed Battle Mat Books for Fantasy and Sci-Fi Tabletop RPG Games on @Kickstarter https://t.co/RwEJQn8KLB #RPG #Maps #tabletop
VinyL Display,GamesShed,2018/5/28 12:29,8,1,"My favourite pop vinyl on display in my games room! What's your favourite?
.
.
#popvinyl #pop #gamepics #gaming https://t.co/HMZrhFiqcN"
Delux Designer,garvash,2018/5/30 8:05,3,2,I just backed Delux Designer - The Perfect Assistant for Designers on @Kickstarter https://t.co/RW5RAA54mR
Rock-a-Bye Cthulhu,GavThorpeCreate,2018/6/4 21:00,18,4,"I know I have a good number of followers thatll be interested in this. Cthulhu mythos nursery rhyme book! 
https://t.co/T7Y4ReIQfz"
"BFF!  The game of girlhood, friendship, and adventure!",GeekGirlCon,2018/5/20 19:25,6,1,"BFF! The Game of Girlhood, Friendship, and Adventure is an absolutely charming game to play with your BFFs. Serious https://t.co/iDTQgv4l6S"
mimicArm,GeekMomBlog,2018/5/14 11:30,4,3,"Your Friendly Neighborhood MimicArm
https://t.co/D7qIUTn1ub @mimicRobots @ignoblegnome"
Audio Injector Ultra 2 sound card,Geeky_Tim,2018/6/3 18:40,1,1,More sound cards for the Pi? Audio Injector Ultra 2 sound card by Flatmax Studios on @Kickstarter https://t.co/XbFMqoxhe9
PETE VON SHOLLY'S LOVECRAFT ILLUSTRATED,GehennaBooks,2018/5/21 1:59,1,2,PETE VON SHOLLYS LOVECRAFTILLUSTRATED https://t.co/ob7mUmoO9x https://t.co/Cq5Hqfwmy4
Wooden Fractal Tray Puzzles,Gelada,2018/5/10 16:23,18,11,Lovely wooden space filling curve puzzles! @Kickstarter https://t.co/AJgQ0tcbJA
CATastrophe Tarot Deck,generalcrozier,2018/5/15 23:44,5,3,"https://t.co/KO2t4FYpV5
reminder that im a part of this tarot card project. it's fully funded now but we are honest https://t.co/MoJGWt5mlz"
Angle Bag,GenesisAPS,2018/5/15 13:57,3,3,"May is flying by - Don't worry, you still have 17 days to bag yourself amazing deals using the following codes:

CO https://t.co/cXqm6rblNC"
Steamboat Billy,GenkiGamingTv,2018/5/28 21:04,1,1,"I just backed Steamboat Billy: The Curse of the Leviathan on @Kickstarter https://t.co/e21tnhbTgr @manavoid

Just b https://t.co/sRI8ygESsD"
Lotushirt,GeorgePoulian,2018/5/11 0:26,4,1,Crowdfunding opens up opportunities for innovative minds. On Kickstarter  I found out about the Lotushirt. A stain- https://t.co/dtDNBgyG7r
RARE ART NOUVEAU Austria mystical illustration CZESCHKA book,GeorgeSocially,2018/5/27 8:46,1,1,"RARE ART NOUVEAU Austria mystical illustration CZESCHKA book

 https://t.co/Yptrraifjw, via Kickstarter"
Rollux,ghimlay,2018/5/30 20:31,4,3,Expandable suitcase on @Kickstarter - perhaps consider adding a model that will hold everything but STILL fit under https://t.co/JWiiVkqW5a
FantastiCon 2018 ,GigiEdgley,2018/5/29 11:04,3,3,Only 32 left ¤ï Please share and spread the love  Check out FantastiCon 2018 :- Join us for the UK's most diverse https://t.co/vjoWArSka6
Public Art Installation by fierce pussy,ginavergel7,2018/5/17 19:16,1,1,Guys join me in supporting this amazing project by @LeslieLohman!!! ---&gt; Public Art Installation by fierce pussy is https://t.co/ZgqeH7lsyf
Little Bear and His Chair,ginger_mom17,2018/5/24 8:44,2,1,Check out Little Bear and His Chair - Children's Book by @ClaressaSwensen  on @Kickstarter https://t.co/QrGeRiaYTb
Historical metal coins,giochix,2018/5/23 8:48,5,1,"https://t.co/PONZOqDVkc historical metal coins are available on Kickstarter! https://t.co/s8IzCmaE4x 
Don't miss th https://t.co/yLJC6kQkEz"
One Week Ultimate Werewolf,GirlGeekUpNorth,2018/6/2 17:53,9,2,"Shattered after day 2 of @UKGamesExpo 2018.
Managed to get a demo game of Frenetic, along with some great deception https://t.co/l0Iz4nAPQZ"
A World Cup wall chart for fans with an eye for design,GiveUpArt,2018/5/21 13:55,2,1,I just backed 'A World Cup wall chart' from @studioblackburn -  for fans with an eye for design on @Kickstarter https://t.co/bVjfpkwp1F
SkySpider,gizmag,2018/5/24 8:32,0,1,SkySpider gives rescue backpack-users a brake - https://t.co/z3yCnoJmqL https://t.co/AgOMep33hV
Ohnut,glamourmag,2018/5/28 19:16,2,1,"If you suffer from pain during sex, this might be your new best friend. https://t.co/8dw2atbJ7G"
On Their Merry Way,GlasgowLib,2018/6/4 9:56,2,4,We've been counting and sorting to get loads of Tesco Bank Summer Reading Challenge packs on their merry way to 31 https://t.co/7FkXk0qGW0
True Trans Bike Rebel,glassbottommeg,2018/6/4 20:20,6,1,"How is this not the cover art for a comic about a trans biker cat.

If we like, super over-fund it, can... we... so https://t.co/fI2VvbxzRR"
Neova,GLASYSmusic,2018/5/14 23:21,11,1,"Hotel Jam no. 1: Connected the @EnhanciaMusic Neova ring prototype to the @yamahasynth Reface CS, instant inspirati https://t.co/kt8wxwbGl4"
Shadowrun,glennsoii,2018/5/29 9:38,3,3,"I am unsure which color theme I like better . . . ! What would you prefer? 

#shadowrun 
#Nartaki https://t.co/QKoz6i8O9Q"
Dragon Bites,GMHFOMG,2018/6/4 15:20,0,2,Monday!  Another opportunity to start the week out with a bang!  And good food!  Come by the Grady Cafe for cheddar https://t.co/vGhN7G2Qqr
MORE Cool Dice Bags,GMTimD,2018/5/26 1:23,1,1,"Just backed this! You should too!!!

Three gorgeous dice bags!!! Woooo!!!

https://t.co/ZOwpfmitU6 https://t.co/HHFEVBk7KQ"
GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football,Goblin_Guild,2018/5/19 9:23,8,5,"GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football, via @Kickstarter https://t.co/pO8soNGtO8"
JOI,Godessbecca1,2018/5/16 5:40,0,1,"Still doing kik and Skype sessions. 

#kikme at goddessbecca1 or DM here to book. 

Nude show, joi, sph, cei and si https://t.co/BIH6kVxHQu"
Bios Ex,GogenSoft,2018/5/13 19:28,2,3,"Pre-oreder Bios Ex Ori Edition Now on https://t.co/gB4Z49C5Ae   
#gamedev #kickstarter #vndev #visualnovel https://t.co/XvhYEumvnA"
"Cast of Characters, An Immersive Queer Portrait Exhibition",goldenpolaroid,2018/5/26 19:33,6,3,"Check out Cast of Characters, An Immersive Queer Portrait Exhibition by Liz Collins on @Kickstarter https://t.co/u9xiL7AtVO"
The Peasants' Fell Bargain,GoodmanGames,2018/5/28 16:58,10,4,"Something is rotten in and around the general Stenorian area.... The new Kickstarter for the third-party release, T https://t.co/yQ7zSaI1Re"
GoSave,gosavers,2018/5/31 23:55,2,1,Proud day for team here at GoSave! $25k prize and through to finals at VISAs global payment conference. https://t.co/gQ28hxuKVG
Calendar 2019 ,Govtjobsalerti1,2018/6/5 4:32,0,1,"#GovtJobs #SarkariNaukri

UPSC Exam Calendar 2018 OUT- Check UPSC Exams Schedule for The Year 2019, for complete de https://t.co/sza7zxciUE"
s7a73farm's Party Badge DEFCON 26 Indie Badge,gr3yr0n1n,2018/5/16 18:21,5,3,"Checkout my buddy @s7a73farm's badge for #DC26 #defcon 
#badgelife https://t.co/BaIKwhCfmJ"
The Thirsty Dragon Board Games Bar and Cafe,GreenwichHour,2018/5/29 18:54,5,1,CONGRATULATIONS @ThirstyDragonUK for smashing your Kickstarter fundraising! With 8 days still to go you've already https://t.co/vpbdpQ7pPg
I Pity the Dolls,gregmishka,2018/5/21 16:32,4,1,Its @MrT Birthday! The perfect day to buy a book featuring the largest collection of homemade #MRT dolls in the wor https://t.co/SqqmvEMUJ8
Andymation's Flipbook Kit,grickle,2018/5/23 19:21,9,2,Andy's Flipbook Kickstarter is right here for anyone interested in making flipbooks! https://t.co/ZgUO0D4DK4
Pit Bull Flower Power,grumpyvegan,2018/5/12 17:55,3,1,Join me in pledging support for this excellent project: The Pit Bull Flower Power Book that celebrates and saves th https://t.co/qjbmY2dsRg
Gus Dorais,gusdoraisbook,2018/5/20 14:06,4,1,"Dorais graduated from Notre Dame with a Law degree in 1914. He intended to head west and practice law. However, his https://t.co/HX2QTxlppN"
Understanding Book Publication Contracts,Guy_A_Rub,2018/5/28 17:01,7,1,I just supported @Auths_Alliance's kickstarter campaign to create a new educational book and inform authors of thei https://t.co/QsEpBdGC2V
Golfkicks,Guyism,2018/6/4 16:30,1,1,Golfkicks Transform Your Sneakers Into Golf Shoes And Why Has No One Ever Done This Before?! https://t.co/OU3CtZsjir
Spectacular Settlements for 5th Edition,Gwelith,2018/6/1 6:32,2,1,I just backed Spectacular Settlements for 5th Edition! on @Kickstarter https://t.co/AHv17J1nYv
Circus Takes Lexington,Gwenda,2018/5/30 21:15,7,1,YAY! We get to stay in our current aerial studio space for another month. So no homeless circus! (Still the kicksta https://t.co/R0XeQd4gRX
Badass Sailor Senshi Enamel Pin Set,GyariSan1138,2018/5/7 16:49,2,1,@Megami33 Hi Corinne! Could you give me an RT to help spread word about my friend @MakoFufu 's Kickstarter? She's a https://t.co/sgeLeohUWO
Beambox,HacksterPro,2018/5/17 13:07,5,1,Beambox is a powerful laser cutter that gives you a live preview of the work area: https://t.co/IUMcT94Ckz https://t.co/PvpijqsHb8
Digital Elf Outpost for 3D Printing ,HaldaneCreation,2018/5/6 3:31,3,1,Kevin Rank over on Facebook https://t.co/GyLZb5POw6   did some test printing from the @GameScape3D Digital Elf Ou https://t.co/UPX3vzN45s
World of Alessia Campaign Primer for 5e D&D & Starfinder,haloovfire,2018/5/18 18:02,2,1,"Because we make the awesome, that's why!

Check out World of Alessia Campaign Primer for 5e D&amp;D &amp; Starfinder by Jay https://t.co/6qz4Q9jCiJ"
The Cremation of Sam McGee,HalpernAlex,2018/5/31 2:12,12,1,"The only good poems are:

The Cremation of Sam McGee, by Robert Service

Company, by Raymond Carver

Crossing the B https://t.co/fhjCfis5XR"
CrowPi,Hapy_One,2018/5/15 7:44,1,1,"CrowPi- A Raspberry Pi Kit to Learn Computer Science, Programming, andElectronics https://t.co/om5afX8ycb https://t.co/bv5d6iG4bt"
Bears Want to Kill You,harryallen,2018/5/15 16:43,2,1,"TWO DAYS LEFT!! Support this @kickstarter before bears find out, because, as this graphic image shows, *Bears Want https://t.co/bqsv8lq3Nw"
Hiuni,HashtagRadioNZ,2018/5/14 23:55,2,1,"Smart backyard @hiuniscope telescope works with your phone and we want one! 
#kickstarter https://t.co/UZqbOtaeH8"
HeroBook,haydnroff,2018/5/14 22:08,1,1,I just backed HeroBook - The 5E Player Character Notebook on @Kickstarter https://t.co/aCaJnAdw96 #heroquest
MESAY 2.0,HealthyVoyager,2018/5/29 1:52,3,2,Travelling With a Portable Language Translator: Mesay 2.0 Review https://t.co/FWWeQm3NOj via @mappingmegan https://t.co/F7wKnt34Rt
Fitrus Plus,HealthyWrld,2018/5/13 21:59,0,1,The Fitrus Plus wants to give you a holistic view of your health using BIA - Digital #Trends https://t.co/2S2NasK6v9
"TALES OF THE NORTHLANDS, The sagas of Noggin the Nog",HeavyCardboard,2018/5/12 18:03,17,2,"We're live w/@BigBadLex 

Tales of the Northlands: The Sagas of the Noggin the Nog!

With @amandau &amp; @MHGameGuys 

https://t.co/8Vwp4uRxlM"
The #HelloDonald Protest Hand,HelloDonald1,2018/5/27 13:51,1,1,@ItsMeCathi Hey Cathi! Wed love a RT to get our teeny orange ##HelloDonald Protest hands into production and into https://t.co/XxSMqHy1tC
Nickelodeons Splat Attack!,Hellsfire,2018/5/22 6:56,4,2,There's a Nickelodon board game coming out based on my childhood cartoons. This seems pretty cool. https://t.co/EI0pKjksMF
Hard City Board Game,HexyStudio,2018/5/15 9:47,3,1,Big news in the latest @kickstarter update for #HardCity! https://t.co/tPE7o0QDiO Do you know any co-op gamers who https://t.co/vnCQnXOUvw
Cyber Shield,HFCNews,2018/5/29 5:05,0,1,Check out Cyber Shield by Engelmann Software on @Kickstarter https://t.co/rUxCSIVL0W #Crowdfunding #Kickstarter
EQUA Smart Water Bottle,HFGEnthusiast,2018/5/27 11:34,1,2,EQUA Smart Water Bottle: a hydration habit builder that glows when its time to take a sip of water #wearables https://t.co/zvO8ISIqpt
Savage Impressions,highway_62,2018/5/15 14:49,2,2,"This is a project that I am super-hyped to be a small part of via Kickstarter backing:

https://t.co/fpCm5RU5mv? https://t.co/vJSFiNu7BH"
AirPlus,HiqHome,2018/5/21 19:27,0,1,My thoughts on AirPlus on @ProductHunt https://t.co/Re5hi5psjK https://t.co/TSHQSqnX9y
MESAY 2.0,hobonora,2018/5/25 19:07,5,1,Travelling With a Portable Language Translator: Mesay 2.0 Review https://t.co/saaxlBK61V via @mappingmegan https://t.co/kp5iIszy3u
Solinius Sparrow,Hologram,2018/5/30 17:23,7,5,A new @kickstarter campaign by Solinius includes enough data credit to stream data for multiple years: https://t.co/0FYrEi9nQ2
"Maiden, Mother, and Crone",HopeLNicholson,2018/6/4 18:29,3,1,"I'm very proud of @GwenBenaway Of course for her work in vulnerable writing. But also, her very first Kickstarter k https://t.co/SW1rNbClA8"
Arctic National Wildlife Refuge,HotTweetDeals,2018/5/22 11:06,0,1,Be a tourist at Arctic National Wildlife Refuge! Want $50 Lyft credit to get there? Use code PIP #traveller https://t.co/nXQ35AzeJM
Youtube Spooky Boys Unsolved Supernatural Enamel Pins,housefrau_,2018/5/21 19:54,3,1,I just backed Youtube Spooky Boys Unsolved Supernatural Enamel Pins on @Kickstarter https://t.co/MuFNW5ZmZU
