keywords,User,Time,Favorite count,retweets,Text
Custom Hand-Painted Shoes,winnyallyson,2018/5/16 2:19,0,1,Hand Painted Custom America State of #Wyoming Logo Printed Canvas #Shoes Sneaker https://t.co/vm9jRDXDCb
Customized Greeting Card,Mnawrah,2018/5/27 21:16,3,1,Create your own customized greeting card using Mnawrah application. Simple and easy to use URL: https://t.co/sqQQvnVDTr
Cyber Shield,HFCNews,2018/5/29 5:05,0,1,Check out Cyber Shield by Engelmann Software on @Kickstarter https://t.co/rUxCSIVL0W #Crowdfunding #Kickstarter
Cyberspace Building Crew,Lady_Ada_King,2018/5/21 12:05,11,3,Ahh I love this patch from this kick starter!! Space themed patches for Web Devs!! https://t.co/W8Mza6J48e https://t.co/F1Xbm43Hkg
Cyberspace Building Crew,BrownLeatherGuy,2018/5/12 14:17,1,1,"Cyberspace Building Crew | Embroidered Patches &amp; Stickers. 
Cool embroidered patches for internet workers https://t.co/F3tJk0wdvl"
Cyberspace Building Crew,palettegear,2018/5/9 21:33,1,1,Did we mention it's so much fun to have users in the creative space? Check out @mariejulien's very cool https://t.co/Upiar9lTQg
Cycling Power Meter,K_Kuota,2018/5/12 13:51,0,1,"Kickstarter Cycling Power Meter at a Breakthrough Price

 https://t.co/u4CK0NL5p8"
Cycling Power Meter,stagescycling,2018/5/13 21:42,6,1,"Check out the better, stronger, lighter, more powerful GEN 3 #StagesPower meter. https://t.co/xEC56cc0Yr #watts https://t.co/IfnfvTOby3"
Cycling Power Meter at a Breakthrough Price,powermeterIQ2,2018/5/21 10:20,2,1,Wish to improve your cycling performance? This is your last chance to order the most crowdfunded power meter in his https://t.co/NtoFIS4fwx
Dangerous Descents 5e,DragonTurtleG,2018/5/12 17:31,14,3,"We've unlocked Dungeon Art for Dangerous Descents 5e!
Each one of our adventure modules will feature a brilliant il https://t.co/MIi6hgiHDl"
Darwin's Choice,OdiniaInvictus,2018/5/20 9:34,4,3,DARWINS CHOICE EXTINCTION AND DE-EVOLUTION OR RACISM PART 1 JEWISH CONTROL OF ACADEMIA  https://t.co/1dh1dT4X86 https://t.co/kLQqOUBYHB
Darwin's Choice,PolyhedronC,2018/5/15 11:12,7,2,"Get the air horn ready, because its another episode of the Polyhedron  Collider Cast. We compare board game collec https://t.co/jROrpmjH5L"
Darwin's Choice,tlarraya,2018/5/20 15:50,1,1,@mami_meeple @cuartodejuegos @kickstarter I voted for linen finish. @Treecer_atops are running such an awesome camp https://t.co/FdC5vD1QaG
Daughters of Twilight,WitchBorn,2018/5/21 2:32,2,1,The #DaughtersOfTwilight #Kickstarter just unlocked its 3rd stretch goal! Join us in the final 40 hours. The next https://t.co/PEv5tSK6Jr
D-Cache,krowdster,2018/5/10 8:12,21,15,Brand new on @Kickstarter: D-Cache: Dynamite-sized Storage Container by TEC Accessories https://t.co/FepnxrCqUf
Delux Designer,KnowTechie,2018/5/21 14:02,1,1,Delux Designer gives creatives improved control over their favorite software https://t.co/Il81x9606H #Kickstarter https://t.co/eyByO62KVW
Delux Designer,sekulicnemanja,2018/5/22 16:10,7,1,"Speed up your workflow up to 80% with Delux Designer #keyboard 
https://t.co/rxsSDnIKjm https://t.co/kTOaJqPGvb"
Deluxe Metal Meeples,dunsmoregames,2018/5/8 22:13,1,2,"I backed this #kickstarter for ""Deluxe Metal Meeples"". I'm pretty sure no one needs these but I had to have them! I https://t.co/e3ukDauOQl"
Deluxe Metal Meeples,fanfactories,2018/5/11 6:17,6,1,I just backed Deluxe Metal Meeples designed by @DanielSolis on @Kickstarter https://t.co/zvVERfMo2P
DeoBlock,incubatoredu,2018/5/15 17:52,7,1,"Support INCubatoredu Class of 2016 team, @DeoTechLLC of @PalatineHS @HSDistrict211 in the final days of their https://t.co/ZaPOiSyMgI"
Dessert Cuties Enamel Pins,CadeRageous,2018/5/26 19:14,29,6,"Dessert Cuties really does say it all.
https://t.co/SE1YKSX40X"
Diana Wynne Jones 2019,calmgrove,2018/5/19 17:35,2,2,"Oooh, a #DianaWynneJones conference in the planning for 2019 in #Bristol! I'd love to attend that: fancy helping to https://t.co/J3mrSu0H95"
DIG (Second Edition) & DIG,amangrovetree,2018/5/22 11:34,3,2,"Last hours to back DIG and DIG: Dragon! on kickstarter!
6 Stretch Goals unlocked including the addition of a 5th pl https://t.co/QhYhXT9XNT"
DIG (Second Edition) & DIG,ksboardgames,2018/5/16 15:48,5,1,"Funded, 5th player components unlocked and more to come in #DIG the press-your-luck game for now 25 players ages 8 https://t.co/6NGk9aKYzw"
Digital Elf Outpost for 3D Printing ,GameScape3D,2018/5/22 3:24,12,5,"Early shots of Elf Baracks should be ready for promo shots by mid week.

https://t.co/Xuj8L18HHR

#DnD #boardgames https://t.co/NCXzW4zB6O"
Digital Elf Outpost for 3D Printing ,HaldaneCreation,2018/5/6 3:31,3,1,Kevin Rank over on Facebook https://t.co/GyLZb5POw6   did some test printing from the @GameScape3D Digital Elf Ou https://t.co/UPX3vzN45s
Diktionary.com,diktionarychris,2018/5/12 12:01,3,1,Love this. #diktionary.com #whatsyourword https://t.co/4RUY0SHSCp
DitchCon 2018 Hallow's End Bash,RemedyzPwnCast,2018/5/16 1:51,5,3,"Are you going to BlizzCon? Or not? Either way! Join us at DitchCon! Backing is optional, but this awesome community https://t.co/F9vcruqP8u"
DitchCon 2018 Hallow's End Bash,Tiber_wow,2018/5/22 16:15,2,1,I just backed DitchCon 2018 Hallow's End Bash on @Kickstarter https://t.co/vWQTNKa7xK ... because who can say no to @belleofpwncast ?
DitchCon 2018 Hallow's End Bash,WoWChallenges,2018/5/16 12:21,2,1,We just backed @TheDitchCon 2018 Hallow's End Bash on @Kickstarter https://t.co/JmqNemCOMm
DIY Miss Cupcake XL,DiscordiaCS,2018/5/20 12:56,3,1,DIY MISS CUPCAKE XL - Because some people could use a jumbo Glow In The Dark Cupcake on their Desk at Work. https://t.co/0Fq6L6Yxso
Doxie Dash,mackerelskygame,2018/5/28 2:11,3,2,Doxie Dash has been funded on Kickstarter! Thank you to all who helped make this dream come true!! Stretch goals to https://t.co/wIWkXenqFz
Doxie Dash,hyperstarter,2018/5/21 9:59,0,1,"Doxie Dash #BoardGame. Take on challenges from the doxie's perspective as you defeat foes, poo on expensive rugs, h https://t.co/6yl16EFdlZ"
Doxie Dash,ssoebmizan,2018/5/29 10:05,0,1,"Doxie Dash #BoardGame. Take on challenges from the doxie's perspective as you defeat foes, poo on expensive rugs, h https://t.co/POUYWDrkta"
Drabbledark,PrinceGrimdark,2018/5/20 0:16,12,3,Stretch goal #1 has been reached for Drabbledark. Authors will be paid .03 a word for their stories. Still 10 days https://t.co/MB5XPrwN1G
DRACONIC PLAYING CARDS,4HOGS_GAMES,2018/5/22 9:22,1,1,"Last hours! 
https://t.co/RK4IJHuLjw

#playingcards #dragons #customcards #Crowdfunding #Kickstarter #poker"
Dragon Colouring Book,datafaucet,2018/5/25 20:16,4,3,Dragon Colouring Book - 52 Pages - from Simon Birks @bluefoxcomics https://t.co/Ea7cHxNHUE
Dream Askew  Dream Apart,manixur,2018/5/28 21:38,9,2,"(Avery Alder, the designer of Monsterhearts, also designed Dream Askew, and the new edition of that's on kickstarte https://t.co/y1S2jSUC0I"
Dream Askew // Dream Apart,EnigmaticEvents,2018/5/21 16:10,15,8,"A new story telling game by Avery Alder (@dreamaskew)?  Take my pledge! ""Dream Askew and Dream Apart are beginner-f https://t.co/LGkuCW3JvT"
DREVO BladeMaster,Crowd_Fund_Pro,2018/5/28 14:04,0,1,"DREVO BladeMaster has a programmable genius knob, an excellent productivity tool, an amazing gaming war machine wit https://t.co/9CnDp2x9Kk"
DRONES AND ROBOTS,Jewson,2018/5/22 12:34,2,1,"Self-assembling buildings, 3D printed homes and #construction robots  just a few of the things predicted in a new https://t.co/lNl8L9hb1j"
Dubious Musicians,calamityware,2018/5/17 0:25,4,1,"#Music and small #plate fans, we gotcha covered! 9 days left. #monkeys #cymbals #triangle #drums #tambourine. https://t.co/ZbtCkpsguq"
Dungeon Dreams,IndieDiscoverer,2018/5/15 9:48,3,2,"""Dungeon Dreams"" is now live on #kickstarter!

Help them to get funding!

#gaming #indiedev #indiegame https://t.co/7jx1dV0fC2"
Dungeonrunner,AlphaMecha,2018/5/15 1:30,4,3,Dungeonrunner:  Solitaire Fantasy Card  Game  800% of goal and new stretch  goals had to be added! https://t.co/qsDAXasYPD
Dungeonrunner,PowercellGames,2018/5/16 0:00,0,1,Dungeonrunner:  Solitaire Fantasy Card  Game  800% of goal and new stretch  goals had to be added! https://t.co/bWxeDEBcZl
"Dutch Type, the book",joanatype,2018/5/18 12:05,4,1,"I just backed Dutch Type, the book: available again! on @Kickstarter https://t.co/6GleqSp55M"
Eco Travel Bags,byrnesyliam,2018/5/10 15:13,2,1,I was the first backer for this awesome @kickstarter project to make an awesome @sealandgear eco travel bag here in https://t.co/YpTqTImpwI
Edge of History,Bayo1000,2018/5/22 9:25,2,1,"Sanding @ D Edge of History.
Pics of Osun pp, Monday, shows feeling, yet @191 days 2 end govt. @raufaregbesola https://t.co/BxtiY8FZzN"
Electromagnate,Johnrap,2018/5/25 13:08,7,5,"Remember, the foundation of artificial intelligence is human intelligence.  Cota Hall, Electromagnate: The Go Spell of John"
Elfinbook 2.0,FrederickWolfe_,2018/5/25 23:19,0,1,"Check out Elfinbook 2.0 - The Ultimate Notebook  @Kickstarter https://t.co/m5GyKkFzWC
#Crowdfunding #Kickstarter #ProductDesign"
ELIAthe worlds most intuitive tactile reading system,WillCHogan3,2018/5/8 19:44,1,1,"ELIA represents a significant improvement for visually-impaired people. Please consider supporting them.
Check out https://t.co/pVL8kxcLoH"
ELIAthe worlds most intuitive tactile reading system,YogiJennie,2018/5/12 8:02,2,1,Check out ELIAthe worlds most intuitive tactile reading system by Andrew Chepaitis on @Kickstarter https://t.co/4jLIQ1VRUh
Ember Goods Storefront,alaskangeles,2018/5/10 4:49,36,4,My friends are Kick-starting their new business!! Go check it out and donate for some awesome perks!!! 7 days left! https://t.co/J7INT3hCIS
Empyreal,__Suwan__W__,2018/5/16 3:10,1,1,"#ContestAlert; Win a #kickstarter copy of the  #Empyreal #boardgame thanks to @boardgamerev and @Level99Games, Chec https://t.co/ldHJ4bvC8P"
Empyreal,fancifullocales,2018/5/29 7:11,1,1,"Apparantly you  need to defeat The Empyreal Wereboars to reach The Malformed Pirate Lady! 
#DnD #RPG"
Enchanters,D_B_Green,2018/5/15 19:32,1,1,"Enchanters: A Meridia Falls Fantasy Thriller. Buy it now from here: https://t.co/Mi1MeRzkNV ""When all is lost, a gh https://t.co/dqlDRIBD3o"
Endless Realms RPG,DocDraconis,2018/5/15 3:52,7,5,"This is an #rpg I'm writing for, and it's SO CLOSE to funding!

Check it out. It's a great concept,  and it's in Ca https://t.co/Ei1Ot12T2Z"
Endless Realms RPG,PenanceRPG,2018/5/21 17:44,8,3,"https://t.co/LceE5vRGax

https://t.co/TPoTn0HW3H

#programme #rpg #dnd #ttrpg #role-playinggames #adventure #d20 https://t.co/oF7Uyx15Rq"
Endless Realms RPG,Lunar_GamesInc,2018/5/15 23:48,3,2,Hey Everyone #endlessrealms is 85% funded on #Kickstarter! Lets get this great new #tabletoprpg funded and unlock s https://t.co/7PsQPfqUGP
Endless Realms RPG,TheRpgAcademy,2018/5/22 12:28,3,2,"Check out Endless Realms RPG by Lunar Games on @Kickstarter 

95% with a week to go!

https://t.co/bJsKX0h2el"
ENVYRA,dicetower_news,2018/5/10 16:05,2,1,Envyra lands on Kickstarter. https://t.co/UpkKCmdlma You are part of fascinating Vortex of life where players compe https://t.co/Wgi5ew2YTi
EOS 10 Season Three,Chisuto,2018/5/9 14:09,8,3,I just backed @eos_10 Season Three on @Kickstarter because it was the first podcast I ever listened to - it holds a https://t.co/vyvCb3jTdJ
EOS 10 Season Three,AtriusEndures,2018/5/10 18:31,5,1,"Is this the real life @its_eos10?  EOS10 Kickstarter for... SEASON 3!?!?!

https://t.co/nBEMXaYIDS"
EOS 10 Season Three,radiodrama,2018/5/27 19:01,3,1,"Give em your HOT DOLLARS, kids! One week left on the ol Kickstarter:

https://t.co/323fGshuzs https://t.co/cbgNVORFMS"
eufy EverCam,AudiMidtown,2018/5/26 15:35,0,1,"A @KickStarter you might want to get behind: EverCam, a wireless security camera with a 365-day battery life  https://t.co/jLQzeR1W8z"
Evil Overlord,johnguzlowski,2018/5/29 10:19,1,1,@nik_watson_ @D_Evil_Overlord @scalzi Interesting article in this weeks New Yorker about what the Disney ownership https://t.co/8AEDixCqUa
Expecto Patronum!,Moshology,2018/5/29 6:42,7,2,tryna expecto patronum in ur coochie
Expecto Patronum!,tinkerbellsway,2018/5/22 6:39,26,1,"Raise your wands!
EXPECTO PATRONUM!!
EXPECTO PAAATROOONUUUUM!!! https://t.co/EvG3SLeati"
Fairy Drone,ProductHunt,2018/5/22 8:02,11,1,"This drone can fit in your pocket:

 16 minute flight time
 1080p camera
 Autotracking subject

https://t.co/WzU2kZb5sb"
Fairy Drone,UnmannedInsight,2018/5/22 12:05,0,1,The Fairy #drone is an aerial photographer with nearly magical powers https://t.co/EoRxdKym8q # via @DigitalTrends
Fanciful Ridiculousness ,dcooneyart,2018/5/13 17:53,1,1,I just backed Fanciful Ridiculousness : The Art of J.M. Dragunas on @Kickstarter https://t.co/WZoIgxjIFI @JMDragunas work is fantastic!
Fantastic Fantasies,soitistoldcast,2018/5/11 14:06,24,4,"This first-class fellowship of friends formed upon following fantastic folk fantasies. #ff

@SelineSigil9 https://t.co/mRBDGLE8Gm"
Fantastic Fantasies,Booktrust,2018/5/22 12:25,2,3,"If you've been following our #WhatToReadAfter Horrid Henry chat, you might be interested in trying some of https://t.co/WGLcSwnS4r"
FantastiCon 2018 ,GigiEdgley,2018/5/29 11:04,3,3,Only 32 left ¤ï Please share and spread the love  Check out FantastiCon 2018 :- Join us for the UK's most diverse https://t.co/vjoWArSka6
Fashionably Cool,thesuperspecs,2018/5/19 18:38,0,1,"Google Glass IS a pretty cool invention, but we think Super Specs will look far cooler for the fashionably techy ev https://t.co/qRE7xTrhRq"
"Fatventure Mag, Volume 1",WildCottage,2018/5/22 9:57,5,3,"Just sent in my piece, it revolves around Ireland's #HenHarriers; what they, and #nature, mean for me. I'm a fat wo https://t.co/jUrhivNd3C"
Fenris Games,mitzyandjimbo,2018/5/15 20:00,10,2,Ian from @FenrisGames sent us these amazing #RubbleCity previews! Get on Kickstarter and back it as theres less th https://t.co/Jlhy0ZO50d
Fenris Games,FenrisGames,2018/5/16 5:00,4,1,Not-so-random Wednesday shop product : Innsmouth roof shingles from the existing range. Unlocked #RubbleCity ROOF P https://t.co/GF9HlbDlLi
Fianna's Awakening,KatrinaHaffner,2018/5/22 12:20,0,1,"There's only a limited amount of time to back and pre-order from the ""Fianna's Awakening"" @kickstarter - for those https://t.co/q9Dc37JSpS"
Fianna's Awakening,RonCNieto,2018/5/20 2:40,0,1,In case you somehow managed to miss it: an exclusive preview of Fianna's Awakening is now available! For a limited https://t.co/SOM6elmvQB
Final Show Publication for Book Arts Students,Caitlin_Akers,2018/5/21 14:58,3,1,We're nearly there! Back the MA Book Arts Kickstarter so we can have a beautiful catalogue to share with you all fo https://t.co/bDzJz7BvQN
FinalStraw,9Lamper,2018/5/15 22:37,1,2,"World's First Collapsible, Reusable Straw Fits Right On Your Keychain https://t.co/Rbbl1ZdI7f"
Firecricket XL,MicrochipMakes,2018/5/8 17:01,4,2,"The Firecricket XL is a SAM D21-based light, sound, motion controller for your costume props: https://t.co/mWKyGtDRGW"
Firecricket XL,AllArduino,2018/5/16 18:37,1,1,"#arduino https://t.co/wPrO0Aoo5d Firecricket XL - Arduino Zero compatible with built in MicroSD, audio amplifier, 5 https://t.co/EC53pcbiIp"
Firefly,nancyjcohen,2018/5/29 7:58,0,2,Fans of @NathanFillion and #Firefly are sure to enjoy this futuristic romantic fantasy. SILVER SERENADE #romance https://t.co/p9SKHs6rxQ
Fitrus Plus,GadgetsLiving,2018/5/14 5:00,1,2,The Fitrus Plus wants to give you a holistic view of your health using BIA #outdoorsgdgets https://t.co/myXwxgKKAo
Fitrus Plus,HealthyWrld,2018/5/13 21:59,0,1,The Fitrus Plus wants to give you a holistic view of your health using BIA - Digital #Trends https://t.co/2S2NasK6v9
FITT Cube,Bluehenbins,2018/5/17 18:41,0,1,Check out FITT Cube - The new shape of fitness by Josh Hume on @Kickstarter https://t.co/fZqqT3LLcN
FITT Cube,SocialSnowflake,2018/5/16 17:19,2,1,Loving the new campaign for #FITTCube from our friends at @officialHSTV check out their kickstarter campaign https://t.co/N8svyKA4BI
Fret Zealot,MusicTalks_xyz,2018/5/17 7:34,11,3,"Fret Zealot For Bass, A Music Learning System That Uses LED Lights to Properly Guide a Players Fingers #musicnews https://t.co/eFF9vxaanU"
Fret Zealot,MI_Focus,2018/5/27 12:32,1,1,We got hands-on with the @Fret_Zealot in our latest product review. Check it out in full here  https://t.co/odOZgngoxq
Fret Zealot,notreble,2018/5/27 19:30,5,1,Fret Zealot for Bass Guitar Available for Preorder https://t.co/oxMrGtM4Tn
Fungeons & Fandoms,DeathByMage,2018/5/17 20:58,7,3,Check out Fungeons &amp; Fandoms' #Kickstarter and level up your Nerdom with these awesome d20 Enamel Pins! https://t.co/5F3QyrPGXW
Galactic Wars,Kidzcoolit,2018/5/29 9:37,6,4,"Solo A Star Wars Story fans, both Harrison and Dad are in agreement - you need one of these. Harrison Reviews!!! https://t.co/mSrpCXUqwu"
Galactic Wars,disney_parents,2018/5/16 4:26,1,1,Star Wars: Galactic Nights event reveals Galaxys Edge Panelists #disney https://t.co/IwXirmZCtX
Galactic Wars,FanthaTracks,2018/5/29 10:35,2,1,Inside Star Wars: Galaxys Edge panel from Star Wars: Galactic Nights - https://t.co/RlXtcNgFzB #StarWars https://t.co/QTa6zCD9nZ
GameTale,jam_hirons,2018/5/14 8:31,3,3,Check out GameTale: First of Its Kind Gamebook for Little Children by GameTales on @Kickstarter https://t.co/hzcoIdi6gi
GameTale,danieladeangeli,2018/5/21 12:13,0,2,Discover the artefact for #GameTale2018: A 19th century steel peacock with golden decorations from the @Holburne co https://t.co/yIqUbGSSIy
Gay Pride,pride_site,2018/5/16 4:00,2,1,"Youre probably thinking one of two things right now: Wow, sounds sexy! or Wow, youre a slut. https://t.co/JL4sgSNS8P"
Gender Fluid Potion Enamel Pin,MeaKitty,2018/5/15 23:42,2,2,My friend is so close to meeting her goal on these awesome enamel pins. I know something like this may mean a lot t https://t.co/uaIHCOv3um
"Global ruler, a wooden laser cut and engraved multi-ruler",SomambaCases,2018/5/10 11:45,2,1,"Check out Global ruler, a wooden laser cut and engraved multi-ruler by Vasileios Vasilakakis on @Kickstarter https://t.co/7J55hyBIEu"
GNARBOX 2.0 SSD,broadfieldsales,2018/5/23 21:03,3,2,GNARBOX 2.0 SSD: new rugged backup device funded on Kickstarter https://t.co/P8t68XizYk https://t.co/4hGIPF3w3r
GNARBOX 2.0 SSD,BackerGuru,2018/5/27 20:35,1,1,GNARBOX 2.0 SSDRugged backup device for your camera. The most powerful portable workflow solution for photographer https://t.co/HJvWygxFXM
GNARBOX 2.0 SSD,videoguys,2018/5/23 20:56,0,1,GNARBOX 2.0 SSD: Next Generation Rugged Backup Device https://t.co/cmG6IkDlfi https://t.co/rJe5B0B7Cx
Golden Bolt,tigergivez,2018/5/15 17:01,6,1,Solo squads - 6 kills golden scar double blue pump 999 all materials and a epic bolt
Goodbye Daisy,SomebodysChlsea,2018/5/22 11:17,4,1,"It's not like I need my heart anyway 

Please heal him, @MoTancharoen @jedwhedon @clarkgregg. Daisy shouldn't ha https://t.co/NHAYTqxsPn"
GoSave,BBStartups,2018/5/7 10:47,0,1,GoSave via @gaminggadgetsde https://t.co/whHHIHE0a0
GoSave,MosaicIoT,2018/5/10 21:42,0,1,"Funded with 30 days to go 
https://t.co/079pzrVehg"
GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football,Goblin_Guild,2018/5/19 9:23,8,5,"GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football, via @Kickstarter https://t.co/pO8soNGtO8"
GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football,lanzastudy,2018/5/18 12:24,3,1,"Actu, add-ons y mini extra!!! GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football

 https://t.co/Q3aK2v1tpl, via Kickstarter"
Gumdrop,juliyeauuh,2018/5/29 8:01,0,1,its this lil mochi gumdrop loml double faced baby's birthday and lemme give him all my love ur now my age ily pls s https://t.co/v2rNlnDlOP
Gus Dorais,gusdoraisbook,2018/5/20 14:06,4,1,"Dorais graduated from Notre Dame with a Law degree in 1914. He intended to head west and practice law. However, his https://t.co/HX2QTxlppN"
H4WK DIY Drone Kit,diyodemag,2018/5/25 6:03,0,1,"The H4WK DIY Drone Kit was successfully funded in just two days! However the campaign ends in just 5 days, so don't https://t.co/w5np5uOzNf"
Hair Affairs  A Tool for Whimsical Minds,mindsparklemag,2018/5/25 12:00,1,1,"Hair Affairs by Helge Simon https://t.co/iydogj60mV
Kickstarter: https://t.co/gYLTsrUzGy https://t.co/rSOJ4DLash"
Halloween Cats Part 2,markpopham,2018/5/11 19:51,9,6,hey an old friend has a kickstarter for a line of enamel pins that I think just MIGHT be up some peoples alleys https://t.co/2uGAwPblhM
Hard City Board Game,HexyStudio,2018/5/15 9:47,3,1,Big news in the latest @kickstarter update for #HardCity! https://t.co/tPE7o0QDiO Do you know any co-op gamers who https://t.co/vnCQnXOUvw
Herb Lubalin,uniteditions,2018/5/28 20:26,19,3,Podcast: 10 things you should know about Herb Lubalin. Day 65 of #Lubalin100 https://t.co/rsSJepQdAf https://t.co/Of6AkAeyPu
Herbaceous Sprouts,ebaraf,2018/5/26 15:01,4,1,"First Herbaceous Sprouts Kickstarter Live Event is scheduled for Tuesday, May 29th @ 6:00pm PST. Click through to s https://t.co/QsoOarAXbU"
Herbaceous Sprouts,IndieGameAllies,2018/5/29 0:18,3,1,IGA @Kickstarter Alert: Herbaceous Sprouts: A Flavorful Dice Game by Eduardo Baraf (21 days left) https://t.co/ZPtkhqXP0a
HeroBook,materialcom,2018/5/22 7:26,3,2,There's only TWO DAYS LEFT to get your gauntlets on a HeroBook. https://t.co/2of3tFKy8j
HeroBook,haydnroff,2018/5/14 22:08,1,1,I just backed HeroBook - The 5E Player Character Notebook on @Kickstarter https://t.co/aCaJnAdw96 #heroquest
Heroes Map,kick_boardgames,2018/5/22 9:15,0,1,[New!] Heroes Map (Goal FR50)  https://t.co/ZWty9t4BLT
Heroes of Estaria,thegamecrafter,2018/5/8 20:12,2,2,Heroes of Estaria is now on Kickstarter! Created by a designer in The Game Crafter community. Already reached 50% o https://t.co/DrPC7xGvOJ
Heroes of Estaria,thegamecrafter,2018/5/25 21:15,3,1,Heroes of Estaria is a fantasy role-playing game aimed at tabletop gamers of any skill level. It funded on Kickstar https://t.co/y2hfo2Hj5B
Hide Or Die,JimmyJLess,2018/5/29 0:49,6,1,I just backed Hide Or Die - Large Scale Asymmetrical Horror on @Kickstarter https://t.co/4du8eBYj50 jfamHype
Historical metal coins,giochix,2018/5/23 8:48,5,1,"https://t.co/PONZOqDVkc historical metal coins are available on Kickstarter! https://t.co/s8IzCmaE4x 
Don't miss th https://t.co/yLJC6kQkEz"
Hiuni,gadgetfeedco,2018/5/26 21:17,5,3,"Hiuni's Cassegrain style telescope makes stargazing easy with its educational app and automatic, motorized GoTo ali https://t.co/EZc3lZb05G"
Hiuni,rajupp,2018/5/21 7:49,4,2,Hiuni Connected Telescope will Help You Stargaze on Smartphone and Tablet https://t.co/y28N3VcaPt via @techpp
Hiuni,rstarsick,2018/5/19 16:58,0,2,"I LOVE tech - this is why I am supporting this project! #technology #space #telescopes Explore space, find planets, https://t.co/dh6GynBHvA"
Hiuni,techpp,2018/5/18 14:19,2,2,"""Hiuni Connected Telescope will Help You Stargaze on Smartphone and Tablet"". Read more: https://t.co/YTrVgg8lo4 https://t.co/OAlj7TWHcB"
Hiuni,Crowdfindly,2018/5/21 16:02,1,1,"Look at the stars through the star of telescopes! #kickstarter #technology
 https://t.co/EQuDiX848n https://t.co/6SlYPa2wER"
Hiuni,crowdfindly2,2018/5/21 16:02,1,1,Elegant design + interactive shared view = the most innovative telescope ever! #kickstarter #technology https://t.co/YnBwloHg0k
Hiuni,HashtagRadioNZ,2018/5/14 23:55,2,1,"Smart backyard @hiuniscope telescope works with your phone and we want one! 
#kickstarter https://t.co/UZqbOtaeH8"
Hiuni,MobileSyrup,2018/5/27 14:12,5,1,Livestream objects in the night sky with the Hiuni smart telescope [Sticky or Not] https://t.co/oibEZLmgqg https://t.co/nGFoDZJA8D
Horror & Sci-Fi Postcards,ThomasOtterman,2018/5/19 2:42,1,1,"Horror &amp; Sci-Fi Postcards (Sleepy Hollow, Star Wars,...)

 https://t.co/Q2AXvM8jLc, via Kickstarter"
Horror and Science Fiction Enamel Pin Collection,DeeplyDapper,2018/5/25 7:50,4,1,"The POWER GAUNTLET is another of the pins that are part of our sweet Horror and Sci-fi Enamel Pin Kickstarter, goin https://t.co/8BJW5d3k6S"
Houston DC 713 Group's Badge for DEF CON 26,ktjgeekmom,2018/5/25 4:24,6,2,Yay! I just backed Houston DC 713 Group's Badge for DEF CON 26 on @Kickstarter https://t.co/xcVE23tNgL
HowUdish,BestAppAwards,2018/5/28 22:46,1,1,A special thank you to one of our most recent app nominees @howudish for submitting their #app in our best new mobi https://t.co/zL1c3yTtOV
HowUdish,howudish,2018/5/28 22:10,1,1,Easy Diet Swaps for the New Year | HowUdish | Find the dish that's fit for you! https://t.co/gXVj1b6ACd
HTK Mummy inspired pins,JackeyCarkey,2018/5/15 15:11,5,2,Hey this How To Keep a Mummy enamel pin project is ending soon and is 25% away from being fully funded! https://t.co/6LF8gRFVHc
I Am The Fourth Wall,azazel_42,2018/5/16 2:02,1,1,I just backed I Am The Fourth Wall - Asymmetrical Cthulhu Horror Card Game on @Kickstarter https://t.co/XURojlh9Sl
I Am The Fourth Wall,curiopuppeteer,2018/5/11 16:39,5,1,"I'm an anime girl,
In a anime woooorld-
. . .
Made of paper.

It's SO DAPPER--

Naaaaw, who am I kidding,
This is b https://t.co/oncMDTl54T"
I Pity the Dolls,cEvinKey,2018/5/21 22:45,11,3,help out my friend Greg and his Mr T collection book ! https://t.co/OibWJzoLZe
I Pity the Dolls,gregmishka,2018/5/21 16:32,4,1,Its @MrT Birthday! The perfect day to buy a book featuring the largest collection of homemade #MRT dolls in the wor https://t.co/SqqmvEMUJ8
If I Had Eleven Toes,Fatima_Gemini,2018/5/14 17:26,4,2,"Mothers Day Special Episode with Jill D. Clark, Author of If I Had Eleven Toes, that gives you a glimpse into th https://t.co/q968qFAEHx"
In Search of Sisu,abcxyz_jp,2018/5/8 13:12,3,1,"#Kickstarter #crowdfunding #Finnish #sisu
In Search of Sisu https://t.co/1nzLJZRRlA"
In Search of Sisu,jojojeje,2018/5/13 19:25,2,1,"I just backed In Search of Sisu, a book about an ambitious dream, adventure and overcoming adversity to become the https://t.co/WEvG5FQXAk"
In Search of Sisu,SuchFunDB,2018/5/16 6:01,1,1,"Sisu's reindeer search, the new story of the #playingeverafter @Erasmus_Project is ready! https://t.co/EbfjSdzKwa W https://t.co/Z8tV9tcMw8"
In Strange Daylight,AnotherIdolBot,2018/5/21 7:30,23,3,"abe nana, white rabbit
artist: kara

https://t.co/Xf9R6qfcvw
an idea took shape in my mind which no one had ever th https://t.co/khKPbmDc1X"
In Strange Daylight,justplainloco,2018/5/19 17:02,0,2,@zooanimalspics It seems strange to see a bats that are awake in the daylight. I seem to associate them with dark caves.
In Strange Daylight,KAy_TIEmyshoes,2018/5/18 22:10,46,1,Being hammered in daylight is soon strange
