keywords,User,Time,Favorite count,retweets,Text
YA Fantasy Novel,ta_hernandez5,2018/5/29 3:08,3,1,"#FourDreamProjects

¨YA fantasy novel with trio of POV characters who've been in my head for a decade
¨Rel/Zeb sci- https://t.co/yR5b5tn3Na"
Crisis at Steamfall,TabletopPolish,2018/5/14 17:08,3,1,Once again for the Americans. Back Crisis at Steamfall! It's a great game! It's also my first chance as an editor a https://t.co/C6TMsIqKb5
MAKING A NIGHT STALKER,TacticalTrads,2018/6/7 2:22,1,1,MAKING A NIGHT STALKER: A Special Operations Aviator Memoir https://t.co/t02bfpk13q #Fundraising #History #SOF
Wag-N-Bag,TailgatingChall,2018/5/23 0:43,15,2,"What did you  think of the @WagNbag the all terrain wagon that turns into cornhole boards!
You can get one here: https://t.co/Rq3EvQHUCs"
Grimshade,TalerockGS,2018/6/11 20:40,4,1,Meet MÐ¾Ð¾Shoe! Tiny hunchbacked andstocky RiFah inhabitants. Find more at hour daily Kickstarter update: https://t.co/HR7kYuqc0I
Penelope's Petition,TamiaRHardy,2018/6/5 20:01,5,2,I just backed Penelope's Petition on @Kickstarter https://t.co/t2ONWVIZ4L Go Pledge NOW! I promise you wont regret https://t.co/ubYaZRuN4c
pixl-latr,tangenghui,2018/6/19 2:15,0,1,"For #film / #analogue photography lovers, check out this kickstarter project, pixl-latr, that helps to digitise 35m https://t.co/g9SedK6opE"
Castle von Loghan,tangled_towers,2018/5/26 16:33,1,1,"6 more days o go! Lots of stuff added! 

Please share this post! :)

https://t.co/QZoCdgsA1e https://t.co/QZoCdgsA1e"
Joann and Jane,tanguanikia,2018/5/16 0:50,2,1,"Please contribute towards this project!!! 
Check out Joann and Jane: Who Made This Mess? A Children's Book by Brand https://t.co/VyvLzU3q3Y"
Herbaceous Sprouts,tanyasthoughts,2018/6/7 21:37,3,1,I just backed Herbaceous Sprouts: A Flavorful Dice Game on @Kickstarter https://t.co/KN0Et8c9Cz w/ Sunset Over Wate https://t.co/4jrOS8P9uL
"Heroes of Land, Air & Sea",TaoOfToby,2018/6/18 14:21,10,4,"Top 3 games I demo'd at #Origins2018...
#3 - Heroes of Land, Air &amp; Sea by @Gamelyn_Games - a really well designed 4 https://t.co/rFa4i49XEZ"
Reign of Cthulhu,Tarheel0416,2018/6/4 0:06,4,2,Check out Reign of Cthulhu: A Lovecraft inspired Augmented Reality RPG by Reign of Cthulhu on @Kickstarter https://t.co/AnOII29CjO
Personal Power Oracle Card Deck,tarotbycecelia,2018/6/14 11:11,1,1,Check out the latest project from DejaDrewit! This empowering deck will be a must have for anyone seeking to improv https://t.co/KjbH9DlTa1
GoSave,tashtalks,2018/5/31 18:20,4,1,Andrew from @GoSave pitches how his companys digital piggy bank can partner with @visa and teach kids about financ https://t.co/rAFVpUDGR4
D'Budz Wireless Earbuds,tcgtrendsetters,2018/5/30 15:16,1,1,Subwoofer-Integrated Earbuds - The 'D'Budz' Wireless Earbuds Play Crips Highs and Rich Lows ( https://t.co/PR1s39dXTI
The Omen Saga,tdhlifeingames,2018/5/15 13:10,4,2,Check out The Omen Saga by Kolossal Games on @Kickstarter https://t.co/nAl1aHDOvN Just 5 more days to go! Do not mi https://t.co/UsLRkBHTDf
Hiuni,techpp,2018/5/18 14:19,2,2,"""Hiuni Connected Telescope will Help You Stargaze on Smartphone and Tablet"". Read more: https://t.co/YTrVgg8lo4 https://t.co/OAlj7TWHcB"
Air Flix,TechRaptr,2018/6/17 4:23,1,2,Air Flix Preview - A dexterity based tabletop game - https://t.co/m8PrZPrEW9 @ZWarOne #AirFlix #WarGaming https://t.co/WN9LXhsdki
RocketBody,tedvickey,2018/5/10 19:08,2,1,RocketBody's wearable uses EKG to power an AI nutritionist and trainer https://t.co/qkssCGOPQI
Trash Bag Bunch XL vinyl art toys,tenacioustoys,2018/6/4 20:53,3,2,"Oh NBD just a shot of me and the Trash Bag Bunch protos taken by Mel Birnkrant. Back the Kickstarter, only $1400 to https://t.co/OUi9reuz3d"
Tennibot,tennibot,2018/6/1 22:00,3,3,"Need a gift idea for Father's Day? Tennibot has been featured by @Forbes as one of ""The 20 best Father's Day Gifts"" https://t.co/S6Esp1X2gD"
A Delve in the Cave,TesseraGuild,2018/5/15 4:36,1,2,"6 RPG Kickstarters You Should Back  Lankhmar Savage Seas of Nehwon, Sovereign Stone, THE BOOK OF DARK SECRETS, The https://t.co/of3QI79j7X"
Stoneshard,TetraByteMedia,2018/6/5 2:34,1,1,Kickstarter Video Game Stoneshard - Should I Back: https://t.co/MiagI4V6YN via @YouTube
Monkey Grip,text_publishing,2018/5/29 4:21,31,4,MONKEY GRIP comes in at #47 on the BBC's list of stories that have endured across generations and continentsand ch https://t.co/1nbr0J7R45
Crusader Kings The Board Game,tgn_news,2018/5/21 20:04,4,1,"Crusader Kings Board Game Up On Kickstarter: While nowadays, it seems like everything is moving from the analog wor https://t.co/Zec9bjCXJ7"
The Community Microscope Kit,ThatAndromeda,2018/6/15 17:57,1,4,Here is a kickstarter for a DIY microscope from an open science group that might be relevant to your interests: https://t.co/V7uVLQ1rtz
The Art of Mark Schultz,ThatCthulhuGuy,2018/5/22 20:52,1,1,I just backed The Art of Mark Schultz: Carbon 3 on @Kickstarter https://t.co/IsEub9w6Bi
Lever Gear CLiP System,The_Coolector,2018/5/23 13:14,3,1,Fantastic looking piece of EDC called the CLip System from @LeverGear that is perfect for carrying around small ite https://t.co/clwvpjMsRX
ONLY Kickstarter project ever,The_Crowds,2018/5/11 19:00,49,3,"Build a unique timepiece, ONLY ONE watch is now on #Kickstarter! Check it out for more information - https://t.co/2GPbIZUykz"
Steamboat Billy,THE_FURY_C_i,2018/6/3 16:25,0,1,Consultez le projet Steamboat Billy: The Curse of the Leviathan par ManaVoid Entertainment sur @Kickstarter https://t.co/qORA4Si2kb
Christmas Lights Card Game,The_RonJones,2018/6/19 4:21,1,3,Gotta stay supporting local art!!! I just backed Christmas Lights Card Game on #IndieDev #Kickstarter @Kickstarter https://t.co/IIvdNmWSvG
Apocalypse WOW,Theafi100,2018/6/4 21:58,1,1,It's Apocalypse Now! Or Apocalypse Wow! Or Apocalypse err what was that about? https://t.co/6pQmqHCz1l
Coleco Evolved Mini Arcades,TheAtariGamer,2018/5/14 21:28,6,1,I couldnt help myself and had to pledge for the #Robotech #Coleco mini #arcade on #Kickstarter ¤ª If all goes wel https://t.co/spZSUl6b2j
KableCARD,theawesomer,2018/5/6 17:10,1,1,Kablecard Universal Charger: Cards Kablecard is for people who carry multiple #gadgets at once. Its a credit card https://t.co/2Prw3bnBHl
World of Alessia Campaign Primer for 5e D&D & Starfinder,theBATCLAM,2018/5/15 18:33,1,1,Check out World of Alessia Campaign Primer for 5e D&amp;D &amp; Starfinder by Jaye Sonia on @Kickstarter https://t.co/3c9hfxl8mL
Nek.awa Beauty,theblackdetour,2018/5/23 15:01,3,4,"@nekawabeauty Nek.awa simplifies your beauty routine with one product that gives you moisture, nutrients and shine. https://t.co/mtCuH62FGF"
The Black Hack RPG Second Edition,theblackhackrpg,2018/6/14 8:49,5,1, In celebration of hitting our first Stretch goal https://t.co/sKv2RAq5SD i'm going to share some TBH page mockups https://t.co/pN2HMYOsYc
Animal Warriors of the Kingdom Deluxe Action Figures!,thebrandongary,2018/6/15 13:33,0,1,Brand new on @Kickstarter: Animal Warriors of the Kingdom Deluxe Action Figures! by @speropromo https://t.co/Ln1f4tRmay #actionfigures #toys
Knot Dice Squared,thecultofpop,2018/6/15 15:12,2,1,"Just noticed @BlackOakGames has Knot Dice back on #Kickstarter. New patterns, blue color option, new games &amp; rule c https://t.co/K0I8l3YbHA"
My Little Demon  Series 3 Plush,TheDemonatrix,2018/5/16 21:34,0,1,94% funded in the first 23 hours! Only $1K more until I fund! If I fund within 24 hours all my first day backers ge https://t.co/8XO5LW4m60
Castle von Loghan,thedicebear,2018/5/13 20:00,3,2,"I love finding new #Kickstarter #tabletopgames &amp; #boardgames
including:
Sagas of Noggin the Nog
@JA_boardgames Cas https://t.co/1Q70Lytd0Q"
The Black Hack RPG Second Edition,thedicemechanic,2018/6/11 7:26,2,1,"A rare UK-based kickstarter, so I can back at physical product level. Yay!

I just backed The Black Hack RPG Second https://t.co/hGsMQEUJ6J"
Tabletop Tales,thediceyreview1,2018/5/21 3:31,11,3,Getting to work on a video for Paper Tales from @StrongholdGames and @CatchUpGames! Really enjoyable drafting game. https://t.co/Jh0ydm2izc
Heroes of Estaria,thegamecrafter,2018/5/8 20:12,2,2,Heroes of Estaria is now on Kickstarter! Created by a designer in The Game Crafter community. Already reached 50% o https://t.co/DrPC7xGvOJ
Secret Agents of CROSS for Savage Worlds,TheGeekyDragon,2018/6/16 11:20,2,1,Secret Agents of CROSS For Savage Worlds Up On Kickstarter  https://t.co/vKYjWTfWsd #TheGeekyDragon  #Gaming
The Agora Letters,TheJapanShop,2018/5/21 11:04,4,1,Last few days of Clay's #kickstarter campaign. Check it out and give him some support! https://t.co/QB2ydTHSv3
Animantras,thejonesdavy,2018/5/19 14:32,1,1,Animantras - a cute and powerful looking Oracle - Ive backed it and only a couple of days left to back it if you w https://t.co/CFaC1wTTHs
Atex Brawl,TheKitAFD,2018/6/10 9:24,9,6,A classmate of mine has made a mech fighting game and it looks fantastic and you can play the beta for free and I f https://t.co/BuTlQkwaPM
MarsVR,TheMarsSociety,2018/5/15 9:59,7,4,MarsVR Program - Video Update 2 -- https://t.co/zoFAuVtQdK via @YouTube #TheMarsSociety #Kickstarter #VR #MarsVR #CrowdFunding #Mars
Escape the Dark Castle,themeborne,2018/6/18 21:36,9,3,We are delighted that #escapethedarkcastle has been selected by Kickstarter as a 'Project we Love'. Feeling very pr https://t.co/DWoBtqDSlE
Sparkr Wick & Sparkr Flip,TheMotleyGeek,2018/5/25 13:58,1,1,"The #Sparkr is still in the top 10 of all #kickstarters to have been fulfilled, so you should definitely check out https://t.co/K34gZFTlaU"
AmpPack,TheNextWeb,2018/5/21 4:54,2,5,The AmpPack might be the most ambitious crossover since Infinity War https://t.co/n6lDiJNxpQ
IS IT A PLANE!?,theocelotmag,2018/5/29 11:04,1,1,"https://t.co/IPk0H3M91I Is it a bird? Is it a plane? Nope, it's grumpy old women to rescue @CityHallSalis! https://t.co/bTssr6U0RH"
Fetch Quest,TheOnyxPath,2018/6/4 22:00,1,1,#FetchQuest Update 14: Winter of Man Part 1 https://t.co/t59iHCPxey #Pugmire
Tennibot,TheOuterLinux,2018/5/22 5:52,0,1,"""Tennibot is a really cool #Ubuntu Linux-powered #tennis ball collecting #robot | BetaNews"" #Linux #opensource  https://t.co/UUPhXbOS1c"
The Art of Michael Pasquale Vol. 1,ThePeteAwakens,2018/6/10 23:38,3,1,Check out @800lbProds Kickstarter featuring art @MikePasqualeArt in a glorious looking hardcover or PDF https://t.co/xTG2gY27PN
Itchy Monkey,thepokemuggles,2018/6/8 18:33,4,2,"If you like Mankey, Aipom or Orangutu, you should definitely check out this #kickstarter by our friends at https://t.co/259BbqSOUq"
Usage Magazine,TheQueenSpeaks_,2018/5/19 14:52,4,2,"New article on my magazine, read some shit! Hoping To Kill Us: The Purposeful Usage Of Police As Lynching Tools By https://t.co/yDIxPzlHLS"
"Snail, I Love You",therealtevah,2018/6/11 15:18,2,1,"It's #MolluscMonday -- a great day for snail enthusiasts to check out a snaily and adult-friendly picture book, pop https://t.co/F119hMsgPz"
The QuadFusion Print Head,thereverandnd,2018/5/12 9:23,5,3,@TheMicro3D @Kickstarter mmmm quad material goodness https://t.co/e3w5d4wz5u
Endless Realms RPG,TheRpgAcademy,2018/5/22 12:28,3,2,"Check out Endless Realms RPG by Lunar Games on @Kickstarter 

95% with a week to go!

https://t.co/bJsKX0h2el"
Slickerdrips,thesinisterfish,2018/5/30 8:38,3,2,"I just backed Slickerdrips - Year 3, and you should too. #boardgames #tabletop

 https://t.co/Xqrravzian, via Kickstarter"
RPG Character Journal,TheSpellCast,2018/5/15 18:23,6,3,"#DnD Hey everyone! @crit4brains just shared their amazing, new kickstarter with us and we want to help a fan and fe https://t.co/spy0ecSCk1"
The Thinket Now,thethinket,2018/5/31 20:20,1,1,The latest Thinket Now Kickstarter project update includes an early fulfillment option for one new Thinket offering https://t.co/sE93VuvQZh
Wreck and Ruin,TheUnluckyfrog,2018/6/18 22:39,3,1,We will be popping by to see @Wreck_and_Ruin tomorrow evening at G3 Games in #Glasgow! Be sure to get along for you https://t.co/dUQeIVao3G
The Seals of Cthulhu,thing12games,2018/5/28 18:16,2,1,@CBStacker who made the great #TheSealsOfCthulhu Kickstarter video stopped by at @KublaCon https://t.co/1SZuFHTsME https://t.co/Rx7ihUAjbj
Part-Time Gods Second Edition,ThirdEyeGames,2018/6/3 16:09,14,1,"3,000 words left to write... and then -Part-Time Gods Second Edition is done. EEK!"
The Thirsty Dragon Board Games Bar and Cafe,ThirstyDragonUK,2018/6/4 17:14,4,2,"And, while you're there, don't forget to back The Thirsty Dragon on Kickstarter too! 
#kickstarter #boardgames https://t.co/FKN6FRuc3p"
Horror & Sci-Fi Postcards,ThomasOtterman,2018/5/19 2:42,1,1,"Horror &amp; Sci-Fi Postcards (Sleepy Hollow, Star Wars,...)

 https://t.co/Q2AXvM8jLc, via Kickstarter"
GAMEBOOK,thought_jelly,2018/6/4 20:31,3,1,"An excerpt from The History of the Old mill, Part 1, at https://t.co/VXZQSaVfro #rpg #gamebook #HistoricalFiction https://t.co/63LJD9ExJl"
Knee Deep in Little Devils (second attempt),tiatormen,2018/6/8 12:15,3,2,Knee Deep in Little Devils is one of the Local authors stories featured in the June @Littsburgh newsletter! https://t.co/wGR2JNWO5G
DitchCon 2018 Hallow's End Bash,Tiber_wow,2018/5/22 16:15,2,1,I just backed DitchCon 2018 Hallow's End Bash on @Kickstarter https://t.co/vWQTNKa7xK ... because who can say no to @belleofpwncast ?
Kalamata's Kitchen,timhreha,2018/6/1 2:32,1,1,Kalamata's Kitchen: Travel with Your Taste Buds is popular on @Kickstarter!  #KalamatasKitchen #foodies #Education https://t.co/UKXv9YLO0m
Expecto Patronum!,tinkerbellsway,2018/5/22 6:39,26,1,"Raise your wands!
EXPECTO PATRONUM!!
EXPECTO PAAATROOONUUUUM!!! https://t.co/EvG3SLeati"
Tiny Ninjas,tinyninjasgame,2018/6/3 17:13,2,6,"[MONKEY] A new ninja enters the arena! 

https://t.co/vyidY0V5oB

#bgg #boardgames #boardgamegeek #tabletop https://t.co/PLG5wHii5z"
A Timeless Celebration,TLandin,2018/5/21 20:07,2,2,"@TimeTravelStorm @beckie_bannon @nbc @abigailspencer Oh Yes, Happy Birthday and maybe we'll get to see a #Timeless https://t.co/H6TiKtRa2R"
Darwin's Choice,tlarraya,2018/5/20 15:50,1,1,@mami_meeple @cuartodejuegos @kickstarter I voted for linen finish. @Treecer_atops are running such an awesome camp https://t.co/FdC5vD1QaG
qFoods,TomChapell,2018/5/14 7:55,12,7,"@Sleaford_QFoods hungry for growth following new site #investment.
The ingredients supplier to the #food industry, https://t.co/AuyX8tk8oB"
The Neverland Rescue by Scott Almes,tomgurg,2018/5/16 0:54,5,1,Just finished talking to @Scott_Almes about The Neverland Rescue and a few other things. You should check out the g https://t.co/oHpuKaycdw
MourneQuest,tommmoore,2018/5/22 9:06,4,1,I just backed MourneQuest on @Kickstarter https://t.co/ocxyeUCY6Y
18Lilliput,tonyboydell,2018/5/28 8:09,13,2,18Lilliput https://t.co/gDmUKIyCCo
Enter the Witch Cabin,TookyTsuki,2018/6/15 8:30,2,1,"Go financer Enter the Witch Cabin: Wood and Enamel pins, and more... par EaChronicles sur @Kickstarter https://t.co/Il8Tv97yCW"
BEDCHILL,toolstoys,2018/6/10 15:31,4,1,"""Bedchill"" Connected Overbed Rolling Table [Kickstarter]

https://t.co/XePxkrAf8g https://t.co/rDMBHmev71"
Coleco Evolved Mini Arcades,TooManyGames,2018/5/23 20:40,7,2,"Tabletop arcade machines are back! @ColecoVision_ is remaking these classic games, and they look sweet! Check out t https://t.co/WPRTfLAR2y"
Quiz Quoz,toonhammergames,2018/5/22 12:47,4,3,This week's #Kickstarter pick is @QuizQuoz! I am pants at trivia but this looks like the kind of game I could get a https://t.co/5jKpXdv0GD
ElectroSpit Mobile Talkbox,tophersimmons,2018/6/8 19:06,5,1,ElectroSpit Mobile Talkbox ESX-1 Fully Funded Second Day on Kickstarter https://t.co/q9GVcs7fNa @musewiremag https://t.co/YT9jkXfOYZ
The Treasure Trove,Torian_Girl,2018/6/5 4:31,3,3,This may be a treasure trove of info released by the Senate today. Has anyone taken a look at it? https://t.co/t1ORHBuyDO
Rage Create,torilovestoast,2018/5/22 1:42,5,1,"anger! 
rage!
frustration!

these were the ingredients chosen to create the perfect little mess"
Fairy Drone,TotalDroneZone,2018/6/1 20:44,2,1,Fairy Drone Wins on Kickstarter with 600% Funding Pledged https://t.co/WZLSGYAdGf @DroneBelow @TotalDroneZone https://t.co/ehNp93QQcc
Tower Pool Island,TowerPB,2018/5/16 17:41,41,10,"INTRODUCING: Tower Pool Island by @mcuban's Shark Tank Company, Tower Paddle Boards! Now LIVE on Kickstarter! https://t.co/nZO6jjMEDt"
Tozuda Head Impact Sensor for Concussion Awareness,tozudaLLC,2018/6/7 0:54,5,1,Hey @kickstarter ! Dont' bike without one! Head impact sensor for concussion awareness is live right now! #bike https://t.co/YUy8nvfngs
"A Maker Faire for Providence, RI",tracimoc,2018/5/30 0:28,2,1,"I just backed A Maker Faire for Providence, RI on @Kickstarter https://t.co/DH467UJBGr Please support this great ev https://t.co/DCorgXhHL4"
ORPHAN AGE,tracy_traynor,2018/6/11 19:35,1,2,"An orphan with a painful past. A wizard running out of time. If you like magical creatures, action-packed quests, a https://t.co/MJuBdAgv05"
Stonehaven Adventurers 2018,Travis_Fauber,2018/5/25 4:20,5,2,Check out Stonehaven Adventurers 2018! A new #miniature was just unlocked  #DnD #dungeonsanddragons #pathfinder https://t.co/irD0RSYToB
Stoneshard,tremble31_,2018/6/11 19:07,3,1,#Stoneshard  and #battletech   two fun games 1 fun streamer come hangout and see what all the HYPE about...¦â https://t.co/6gLt4vHbid
Securmate,trendhunter,2018/5/11 10:12,2,1,Portable Home Security Solutions - 'Securmate' Requires No Hubs or Wires to be Installed https://t.co/rhYXawDlfW https://t.co/IElWFHVLZV
Ovie Smarterware,trendwatching,2018/6/11 10:05,6,3,Last month Chicago-based startup Ovie launched Smarterware on Kickstarter: a range of food storage products that al https://t.co/2W0VtAiqal
Pico U. Brew Everything.,Trendygadgetrev,2018/5/21 4:56,13,1,"@picobrewbeer
PicoBrew - New Pico U. Brew Beyond Craft Beer - https://t.co/t8IGPCi3MF via @trendygadgetrev"
Team Trainiac Triathlon Training Platform,TriathlonTaren,2018/5/25 19:00,3,1,Team Trainiac TRAINING PLATFORM ANNOUNCEMENT for triathlon training: https://t.co/wxnutUAODs via @YouTube
